file,has_external_call,updates_state,is_payable,has_reentrancy_guard,has_loop,has_array_ops,has_selfdestruct,has_tx_origin,has_unchecked_call,has_overflow_risk,has_block_dependency,has_delegatecall,has_msg_value,has_fallback,label
14677.sol,1,1,0,0,0,1,0,0,0,0,0,1,0,0,14
33741.sol,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
20625.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14
38362.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,14
29219.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,14
7493.sol,0,1,1,1,1,1,0,0,0,1,1,0,0,0,14
22320.sol,1,1,0,0,1,1,0,0,0,1,0,0,1,0,14
21314.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
30679.sol,1,1,1,0,0,0,0,0,0,0,0,1,1,1,14
10726.sol,0,1,0,0,1,1,0,0,0,0,0,1,0,0,14
43311.sol,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14
1210.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
513.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
109.sol,1,1,0,0,1,1,0,0,0,1,1,0,0,0,13
1372.sol,1,1,1,0,1,1,0,0,0,1,0,0,1,1,13
1036.sol,1,1,1,0,0,1,0,0,0,0,1,0,0,1,13
43.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,1,13
1349.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
531.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
323.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13
1603.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1571.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
743.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
198.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
1244.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,13
868.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
144.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,13
1112.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
1263.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,13
89.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
414.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13
81.sol,1,1,1,0,0,0,1,0,0,0,1,0,1,1,13
1286.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,0,13
1636.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
821.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,13
416.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1645.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
324.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
290.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
378.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,1,13
1243.sol,1,1,1,1,0,0,0,0,0,0,1,0,0,1,13
709.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1595.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1453.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
897.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
755.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,0,13
455.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1552.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1523.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1382.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1435.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1447.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
138.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
205.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
31.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
1540.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
62.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
551.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
1285.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
474.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,13
1480.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
641.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1421.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
1439.sol,0,1,1,0,1,0,0,0,0,1,0,0,1,0,13
747.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
896.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
780.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1132.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
979.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,13
1272.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,13
1465.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
375.sol,1,1,1,1,1,1,0,0,0,0,1,0,0,1,13
105.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
690.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
1528.sol,1,1,1,0,1,1,1,0,0,1,0,0,1,0,13
2.sol,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13
432.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
371.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,13
1542.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
146.sol,1,1,0,0,0,0,0,0,0,1,1,0,0,0,13
724.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
1266.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
151.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
1530.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
55.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
570.sol,1,1,1,0,0,1,1,0,0,0,0,0,1,1,13
567.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,13
720.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1151.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,13
941.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
1035.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
1235.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,13
1166.sol,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13
1473.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,13
80.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
207.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
878.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1072.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
1592.sol,1,1,0,0,0,1,0,0,0,1,1,0,0,0,13
25.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
1429.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
245.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,13
156.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
599.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1547.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1355.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1497.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
407.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13
1370.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
23.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,13
1340.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,13
1502.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
809.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,13
1557.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1618.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
618.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,13
960.sol,1,1,1,0,0,0,1,1,0,0,0,0,1,1,13
1242.sol,1,1,0,0,1,1,0,0,0,1,0,0,0,0,13
858.sol,1,1,1,0,1,0,0,1,0,0,1,0,1,0,13
608.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
1152.sol,1,1,1,0,1,0,0,1,0,0,1,0,1,1,13
1109.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
872.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
1563.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1486.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1551.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1020.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,0,13
328.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,13
182.sol,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13
388.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
48.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
1490.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
145.sol,1,1,1,0,0,0,1,0,0,0,0,0,1,0,13
1148.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
1033.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,13
853.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
545.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1394.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1045.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1478.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1278.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,0,13
241.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
1418.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
536.sol,1,1,1,0,0,1,0,0,0,1,0,0,1,1,13
374.sol,1,1,1,1,1,1,0,0,0,0,1,0,0,1,13
604.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
83.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
1273.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,13
972.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
175.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
1312.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
492.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,13
1637.sol,1,1,1,0,0,0,1,1,0,0,0,0,1,1,13
601.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,13
37.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
840.sol,1,1,1,0,1,1,1,0,0,0,0,0,1,0,13
656.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13
839.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1454.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1240.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,1,13
94.sol,1,1,1,0,0,0,1,0,0,0,0,0,1,0,13
110.sol,1,1,0,0,1,1,0,0,0,1,1,0,0,0,13
249.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
826.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,13
367.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,13
1539.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
26.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1136.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
965.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
316.sol,1,1,0,0,1,1,1,0,0,0,0,0,0,0,13
391.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
398.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,13
1541.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1049.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,13
32.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
721.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
786.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
640.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1589.sol,1,1,0,0,0,1,0,0,0,1,1,0,0,0,13
1003.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
312.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1299.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
822.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,13
629.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,13
484.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
505.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
714.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,0,13
611.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,1,13
1582.sol,1,1,0,0,1,1,0,0,0,1,0,0,0,0,13
1348.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
623.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1014.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,13
1169.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1475.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1641.sol,1,1,0,0,0,0,0,0,0,1,0,0,0,0,13
1379.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
754.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
491.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
588.sol,1,1,1,0,0,0,1,1,0,0,0,0,1,1,13
1593.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
989.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
985.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,0,13
429.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
637.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
1178.sol,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13
1071.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
200.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1514.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1213.sol,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13
663.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
486.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
1643.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1384.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
586.sol,1,1,1,0,1,1,1,0,0,1,0,0,1,0,13
974.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
36.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,13
1103.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
417.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,1,13
28.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1237.sol,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13
798.sol,1,1,1,0,0,0,1,1,0,0,0,0,1,1,13
1063.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
982.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,0,13
310.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
597.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1119.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,1,13
1658.sol,1,1,1,0,0,1,0,0,0,0,0,0,1,0,13
73.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1121.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
479.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
734.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
344.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1548.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
756.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13
196.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
240.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1494.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
718.sol,1,1,1,0,1,0,0,0,0,0,0,0,1,1,13
325.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
418.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13
170.sol,1,1,0,1,1,1,0,0,0,1,1,0,0,0,13
244.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
698.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
805.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,0,13
852.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
689.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
534.sol,1,1,1,0,0,1,0,0,0,1,0,0,1,1,13
515.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
459.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,13
1037.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1365.sol,1,1,1,0,0,1,1,0,0,1,0,0,0,0,13
784.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1579.sol,1,1,0,1,0,1,0,0,0,0,1,0,0,0,13
614.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,13
377.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
624.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,13
501.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1204.sol,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13
392.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
825.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,13
838.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1114.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1354.sol,1,1,1,1,1,1,1,0,0,0,1,0,1,0,13
576.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1605.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13
111.sol,1,1,0,0,1,1,0,0,0,1,1,0,0,0,13
1628.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1075.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1311.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
565.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,13
1488.sol,0,1,0,0,1,1,0,0,0,1,0,0,0,0,13
956.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,13
1281.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
630.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,13
186.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
471.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
685.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
1006.sol,1,1,1,0,0,1,0,0,0,0,1,0,0,1,13
369.sol,0,1,1,0,1,0,0,1,0,0,1,0,0,1,13
1474.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
984.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,0,13
831.sol,1,1,1,1,0,0,0,0,0,0,1,0,1,1,13
499.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
343.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
1543.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
488.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
4.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,1,13
116.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
1651.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13
607.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
796.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,13
1032.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,13
1339.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,0,13
82.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1070.sol,1,1,1,0,0,0,0,0,0,1,0,0,0,1,13
1023.sol,1,1,1,0,0,0,0,0,0,1,0,0,0,1,13
935.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
726.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
1168.sol,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13
1360.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
1591.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1199.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1295.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
150.sol,1,1,1,0,1,0,0,0,0,0,0,0,1,1,13
1654.sol,1,1,0,0,1,1,0,1,0,0,0,0,0,0,13
24.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
612.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
789.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
953.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,13
1525.sol,1,1,1,0,1,1,1,0,0,1,0,0,1,0,13
268.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
334.sol,1,1,1,1,1,1,1,0,0,0,1,0,1,0,13
1489.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1481.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
964.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,1,13
1484.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1000.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,0,13
1194.sol,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13
1496.sol,1,1,1,0,0,0,0,1,0,0,0,0,1,1,13
1568.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
879.sol,1,1,1,0,0,1,0,0,0,1,0,0,1,1,13
1048.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,13
177.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,1,13
27.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1477.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1189.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
806.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1346.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
227.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,13
1553.sol,1,1,1,0,1,1,0,0,0,1,0,0,1,1,13
787.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
409.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13
1211.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,1,13
775.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,0,13
147.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,1,13
767.sol,1,1,0,1,1,1,0,0,0,0,1,0,0,0,13
356.sol,1,1,1,0,1,1,0,0,0,0,0,0,0,1,13
1122.sol,1,1,0,0,1,1,1,0,0,1,0,0,0,0,13
326.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
99.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1398.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,1,13
933.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
859.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13
1363.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13
1588.sol,1,1,1,0,1,1,0,0,0,1,0,0,1,1,13
777.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
549.sol,1,1,1,0,0,1,0,0,0,1,0,0,1,1,13
421.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,13
51.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
620.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,1,13
332.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1202.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,13
1279.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
733.sol,1,1,1,0,0,0,0,0,0,0,0,0,0,1,13
867.sol,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13
892.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,1,13
550.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,13
477.sol,1,1,1,0,0,0,0,0,0,1,0,0,1,0,13
1479.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
1388.sol,1,1,1,1,1,1,0,0,0,0,0,0,0,1,13
267.sol,1,1,1,0,1,1,1,0,0,0,0,0,0,0,13
412.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,1,13
539.sol,1,1,1,0,0,1,0,0,0,1,0,0,1,1,13
426.sol,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13
1118.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1460.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
85.sol,1,1,1,0,0,0,1,0,0,0,1,0,1,1,13
996.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1492.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,13
877.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,13
506.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
13.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1400.sol,1,1,1,0,1,1,0,0,0,1,0,0,1,1,13
199.sol,0,1,1,0,1,0,0,0,0,1,1,0,0,1,13
142.sol,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13
1102.sol,1,1,1,0,1,1,0,0,0,0,0,0,1,0,13
1649.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,13
33790.sol,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5
31454.sol,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5
40744.sol,1,1,0,0,0,0,0,0,0,1,0,0,1,0,5
39290.sol,1,1,1,0,1,1,0,0,0,1,0,0,1,1,5
39358.sol,1,1,1,0,1,1,1,0,0,1,1,0,1,1,5
45133.sol,1,1,1,0,1,1,0,0,1,1,0,0,0,0,5
22004.sol,1,1,1,0,1,1,0,0,0,1,0,0,1,1,5
31566.sol,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5
40366.sol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
37214.sol,1,1,1,0,1,1,0,0,0,1,0,0,1,1,5
32969.sol,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5
40394.sol,1,1,0,0,1,1,0,0,0,1,1,0,1,0,5
44432.sol,1,1,1,0,1,1,0,0,1,1,1,0,1,0,5
40357.sol,1,1,0,0,0,0,0,0,1,1,0,0,1,0,5
